OSM ID	Access Score
4910579	0.9820137900379085
4915022	0.9990889488055994
4915022	0.9999785550515792
4915339	0.9399133498259924
4915339	0.9933071490757153
4921240	0.9997965730219448
4921402	0.9525741268224334
5006168	1.2339457598623172E-4
5006168	0.01798620996209156
5006168	4.305570813246149E-4
6323684	0.11920292202211755
6323849	0.2689414213699951
6323849	7.484622751061123E-5
6323849	0.01098694263059318
6323849	8.315280276641321E-7
6323849	0.09534946489910949
6323849	0.9046505351008906
6323849	0.14804719803168948
6324947	0.9968273171575148
6326406	0.09534946489910949
6329238	0.01098694263059318
6332554	0.9859363729567544
6332565	0.9890130573694068
6334658	0.9525741268224334
6335857	0.9241418199787566
6337897	0.7310585786300049
6337897	0.9399133498259924
6337897	0.7310585786300049
6339665	0.9890130573694068
6341149	4.1399375473943306E-8
6341149	1.670142184809518E-5
6341286	2.0342697805520653E-4
6341290	0.060086650174007626
6341290	0.3775406687981454
6341293	0.9997388096809043
6341490	0.04742587317756678
6341784	0.22270013882530884
6341784	0.005220125693558397
6342491	0.2689414213699951
6342565	0.0031726828424851893
6342570	0.0011695102650555148
6342570	0.14804719803168948
6342601	0.0019267346633274757
6342601	0.014063627043245475
6342601	1.522997951276035E-8
6342601	4.5397868702434395E-5
6342601	2.902311985211097E-6
6342601	5.602796406145941E-9
6342601	0.5621765008857981
6342604	0.004070137715896128
6342604	1.0261879630648827E-10
6342604	1.8553910183683314E-7
6342615	0.9994472213630764
6342615	0.998498817743263
6342615	9.110511944006454E-4
6342620	4.305570813246149E-4
6342625	0.014063627043245475
6342628	0.2689414213699951
6342628	0.22270013882530884
6342628	0.03732688734412946
6342630	6.475947982049267E-7
6342687	1.2339457598623172E-4
6342927	0.060086650174007626
6342927	0.8519528019683106
6342927	0.03732688734412946
6342931	0.0024726231566347743
6342931	2.7535691114583473E-5
6342931	0.01798620996209156
6342937	0.22270013882530884
6342937	0.22270013882530884
6342937	0.11920292202211755
6342970	0.5
6343715	0.0031726828424851893
6343720	0.7310585786300049
6344119	0.9890130573694068
6344119	0.9890130573694068
6344425	0.11920292202211755
6344425	3.353501304664781E-4
6344428	2.7894680920908113E-10
6344428	1.067702870044147E-6
6344428	5.043474082014517E-7
6344428	2.611903190957194E-4
6344428	0.0031726828424851893
6344428	4.5397868702434395E-5
6344428	0.07585818002124355
6344428	0.02931223075135632
6344428	0.8519528019683106
6344428	9.110511944006454E-4
6344429	6.144174602214718E-6
6344431	0.11920292202211755
6344532	4.5397868702434395E-5
6344548	4.363462233903898E-9
6344548	9.610241549947396E-5
6344548	2.2603242979035746E-6
6344829	0.9968273171575148
6344932	0.0011695102650555148
6344935	0.9706877692486436
6344935	0.9890130573694068
6344935	2.2603242979035746E-6
6344935	0.004070137715896128
6344959	0.679178699175393
6345067	0.008577485413711984
6345328	6.144174602214718E-6
6345328	4.5397868702434395E-5
6345330	0.5
6345330	0.9241418199787566
6345330	1.067702870044147E-6
6345330	0.0019267346633274757
6345333	0.0031726828424851893
6345333	0.11920292202211755
6345429	0.991422514586288
6345429	0.5
6345441	0.0015011822567369917
6345443	0.0066928509242848554
6345495	0.9046505351008906
6345498	0.9890130573694068
6345498	0.9525741268224334
6345502	0.5
6345995	3.726639284186561E-6
6345995	5.905303995456778E-10
6345995	0.0019267346633274757
6345997	0.008577485413711984
6345999	0.22270013882530884
6346001	0.07585818002124355
6346001	0.01098694263059318
6346001	0.2689414213699951
6346003	0.014063627043245475
6346107	0.8807970779778823
6346107	0.9626731126558706
6346107	0.9626731126558706
6346108	0.5
6346308	0.22270013882530884
6346308	0.07585818002124355
6346308	0.9994472213630764
6346308	0.9626731126558706
6346308	0.0015011822567369917
6346308	9.110511944006454E-4
6346312	0.8807970779778823
6346312	7.096703991005881E-4
6346312	0.008577485413711984
6346315	0.8175744761936437
6346315	0.3775406687981454
6346435	0.03732688734412946
6346524	0.9820137900379085
6346524	0.02931223075135632
6346524	6.144174602214718E-6
6346524	0.7772998611746911
6346524	2.0342697805520653E-4
6346524	0.008577485413711984
6346526	0.01098694263059318
6346526	0.9994472213630764
6346529	2.0611536181902037E-9
6346529	4.5397868702434395E-5
6346529	1.3709572068578448E-6
6346533	0.43782349911420193
6346533	0.9626731126558706
6346533	0.7772998611746911
6346533	0.09534946489910949
6346533	0.5621765008857981
6346533	0.679178699175393
6346773	0.6224593312018546
6346773	5.043474082014517E-7
6346773	1.670142184809518E-5
6346782	0.9947798743064417
6346782	0.9968273171575148
6346859	0.8175744761936437
6346859	0.11920292202211755
6346859	0.3775406687981454
6347008	9.610241549947396E-5
6347008	0.060086650174007626
6347008	0.005220125693558397
6347008	0.01798620996209156
6347008	3.353501304664781E-4
6347012	7.582560422162385E-10
6347012	0.02931223075135632
6347012	8.315280276641321E-7
6347012	5.043474082014517E-7
6347012	3.726639284186561E-6
6347012	3.726639284186561E-6
6347012	0.8175744761936437
6347012	4.785094494890119E-6
6347016	6.475947982049267E-7
6347016	3.353501304664781E-4
6347016	2.0611536181902037E-9
6347016	0.0019267346633274757
6347016	0.03732688734412946
6347016	0.03732688734412946
6347328	0.09534946489910949
6347328	0.9999546021312976
6347328	0.999983298578152
6347328	0.04742587317756678
6347330	0.14804719803168948
6347331	0.0011695102650555148
6347331	0.03732688734412946
6347335	0.8175744761936437
6347335	0.8175744761936437
6347335	0.9241418199787566
6347335	0.9706877692486436
6347335	0.0024726231566347743
6347335	0.04742587317756678
6347335	0.9046505351008906
6347339	0.8175744761936437
6347339	0.022977369910025615
6347339	0.9399133498259924
6347634	0.9525741268224334
6347634	0.9999417087343389
6347634	0.9988304897349445
6347634	0.9995694429186754
6347636	0.9997965730219448
6347636	0.679178699175393
6347636	0.999983298578152
6347636	0.022977369910025615
6347636	0.8519528019683106
6347636	2.611903190957194E-4
6347636	7.484622751061123E-5
6347806	0.320821300824607
6347807	0.9933071490757153
6347807	0.43782349911420193
6347807	0.43782349911420193
6347812	0.9046505351008906
6347948	7.096703991005881E-4
6347948	2.144494842091395E-5
6347948	8.315280276641321E-7
6347948	0.07585818002124355
6347973	0.2689414213699951
6347973	0.11920292202211755
6348006	0.01798620996209156
6348006	4.5397868702434395E-5
6348006	0.9706877692486436
6348010	0.060086650174007626
6348020	0.03732688734412946
6348159	0.0015011822567369917
6348159	0.0024726231566347743
6348159	0.0019267346633274757
6348159	0.005220125693558397
6348159	0.03732688734412946
6348159	0.0015011822567369917
6348159	0.8519528019683106
6348159	0.18242552380635635
6348159	0.9992903296008995
6348163	0.5
6348163	0.9997965730219448
6348163	0.9996646498695336
6348163	0.9525741268224334
6348163	0.9706877692486436
6348163	0.679178699175393
6348165	7.889262586245034E-6
6348165	0.004070137715896128
6348165	1.1861120010657661E-8
6348165	6.144174602214718E-6
6348168	7.484622751061123E-5
6348168	0.5
6348168	0.008577485413711984
6348168	0.03732688734412946
6348168	0.02931223075135632
6348168	0.8175744761936437
6348356	1.8553910183683314E-7
6348356	3.726639284186561E-6
6348356	1.8553910183683314E-7
6348356	8.764247451323235E-8
6348356	1.0129990980873921E-5
6348356	0.004070137715896128
6348356	2.7535691114583473E-5
6348356	1.670142184809518E-5
6348356	5.043474082014517E-7
6348356	2.38236909993343E-7
6348356	1.3709572068578448E-6
6348400	6.825602910446286E-8
6348400	5.3157849718487075E-8
6348455	0.0066928509242848554
6348457	0.9241418199787566
6348457	0.9241418199787566
6348459	5.829126566113865E-5
6348517	0.14804719803168948
6348524	3.353501304664781E-4
6348534	6.144174602214718E-6
6348534	3.726639284186561E-6
6348534	0.01798620996209156
6348939	2.2603242979035746E-6
6349021	0.9770226300899744
6349021	0.9933071490757153
6349021	0.8519528019683106
6349048	0.9706877692486436
6349125	0.060086650174007626
6349125	6.144174602214718E-6
6349126	0.9770226300899744
6349126	0.9399133498259924
6349133	3.5356250741744315E-5
6349133	8.315280276641321E-7
6349133	2.2603242979035746E-6
6349133	6.825602910446286E-8
6349133	2.38236909993343E-7
6349240	0.995929862284104
6350516	1.670142184809518E-5
6351475	0.03732688734412946
6351475	4.305570813246149E-4
6351475	0.0066928509242848554
6351484	0.9990889488055994
6352035	0.9525741268224334
6352035	0.8807970779778823
6352156	0.07585818002124355
6352916	0.3775406687981454
6352916	6.144174602214718E-6
6353172	0.9994472213630764
6353172	0.04742587317756678
6353172	0.6224593312018546
6353177	0.9997965730219448
6353177	0.9994472213630764
6353177	0.9999994956525918
6353429	0.320821300824607
6353429	0.9626731126558706
6353429	7.484622751061123E-5
6353639	0.9999251537724895
6353867	0.0031726828424851893
6353867	1.2339457598623172E-4
6353867	0.01798620996209156
6353882	1.0129990980873921E-5
6353882	3.7751345441365816E-11
6353891	0.7310585786300049
6353966	0.320821300824607
6353993	0.014063627043245475
6353993	0.03732688734412946
6356522	0.3775406687981454
6356667	7.889262586245034E-6
6356667	0.0011695102650555148
6356667	0.9241418199787566
6356671	0.8175744761936437
6356676	0.9947798743064417
6356676	0.9947798743064417
6356676	0.9997388096809043
6357352	0.9525741268224334
6357352	0.8175744761936437
6357847	2.611903190957194E-4
6357847	0.022977369910025615
6357917	0.11920292202211755
6357975	0.998498817743263
6357975	0.02931223075135632
6357975	0.01098694263059318
6357975	8.315280276641321E-7
6357979	4.5397868702434395E-5
6357979	2.7535691114583473E-5
6357995	0.5
6357995	2.0342697805520653E-4
6357995	0.0024726231566347743
6358008	0.995929862284104
6358008	0.9241418199787566
6358008	0.07585818002124355
6358008	5.527786369235996E-4
6358008	7.484622751061123E-5
6358008	7.582560422162385E-10
6358008	9.23744957664012E-9
6358491	0.09534946489910949
6358495	1.2339457598623172E-4
6358495	3.353501304664781E-4
6358498	0.991422514586288
6358507	0.02931223075135632
6358515	7.096703991005881E-4
6358515	2.2603242979035746E-6
6358515	8.315280276641321E-7
6358517	0.8519528019683106
6358524	0.9947798743064417
6358524	0.9980732653366725
6358524	0.9399133498259924
6358524	1.670142184809518E-5
6358524	1.0129990980873921E-5
6358528	0.998498817743263
6358528	0.9997388096809043
6358549	7.096703991005881E-4
6358557	0.9947798743064417
6358557	0.9241418199787566
6358992	0.9820137900379085
6358992	0.9626731126558706
6358992	0.6224593312018546
6358992	0.18242552380635635
6358992	0.8175744761936437
6359032	0.01798620996209156
6359032	0.0024726231566347743
6359036	0.9525741268224334
6359072	7.889262586245034E-6
6359072	5.527786369235996E-4
6359166	0.9046505351008906
6359288	0.9706877692486436
6359288	0.9999999123575255
6359293	0.07585818002124355
6359293	0.9241418199787566
6359293	0.6224593312018546
6359900	0.43782349911420193
6359977	0.9241418199787566
6359984	0.9933071490757153
6360011	2.7535691114583473E-5
6360011	0.3775406687981454
6360021	0.9241418199787566
6360021	0.8807970779778823
6360021	0.9525741268224334
6360021	0.9859363729567544
6360041	0.9525741268224334
6360256	0.5
6360411	0.5
6360412	0.43782349911420193
6360426	0.9994472213630764
6360440	0.22270013882530884
6360440	0.01098694263059318
6361203	0.9859363729567544
6361203	0.9933071490757153
6361203	0.9947798743064417
6361203	0.9996646498695336
6361203	0.9525741268224334
6361207	0.9399133498259924
6361207	0.3775406687981454
6361213	0.01798620996209156
6361213	0.07585818002124355
6361820	0.9859363729567544
6362041	0.01098694263059318
6362041	7.582560422162385E-10
6362058	0.09534946489910949
6362062	1.670142184809518E-5
6362062	2.611903190957194E-4
6362068	2.2603242979035746E-6
6362068	0.18242552380635635
6362068	3.353501304664781E-4
6362101	1.5843621910252592E-4
6362101	2.902311985211097E-6
6362122	6.825602910446286E-8
6362122	2.7535691114583473E-5
6362325	0.9975273768433653
6362630	0.998498817743263
6362630	0.0019267346633274757
6362630	1.2339457598623172E-4
6362630	0.9933071490757153
6362630	0.9626731126558706
6362871	0.7772998611746911
6362871	0.5621765008857981
6362879	5.527786369235996E-4
6362879	7.889262586245034E-6
6362879	2.0342697805520653E-4
6362882	0.04742587317756678
6362892	3.353501304664781E-4
6362905	0.22270013882530884
6362941	1.0129990980873921E-5
6362941	1.3007128466476033E-5
6363153	0.320821300824607
6363153	0.060086650174007626
6363153	0.43782349911420193
6363153	0.0066928509242848554
6363160	1.2339457598623172E-4
6363160	9.610241549947396E-5
6363160	0.0015011822567369917
6363160	0.14804719803168948
6363160	6.144174602214718E-6
6363161	0.18242552380635635
6364448	0.43782349911420193
6364477	0.0011695102650555148
6364477	0.3775406687981454
6364477	0.0011695102650555148
6364891	5.043474082014517E-7
6364891	0.0024726231566347743
6365608	0.6224593312018546
6365608	5.043474082014517E-7
6365608	9.110511944006454E-4
6365608	0.8175744761936437
6365608	0.0066928509242848554
6365608	1.2339457598623172E-4
6365608	0.6224593312018546
6365608	0.01798620996209156
6365614	0.02931223075135632
6365620	0.0066928509242848554
6365620	0.01798620996209156
6365625	0.9890130573694068
6365625	0.9525741268224334
6365630	9.110511944006454E-4
6365636	0.0066928509242848554
6365636	0.022977369910025615
6365636	0.060086650174007626
6365884	0.9999869928715335
6366055	0.18242552380635635
6366084	0.07585818002124355
6366271	0.679178699175393
6366452	0.320821300824607
6366452	0.7310585786300049
6366469	2.2603242979035746E-6
6366469	1.0129990980873921E-5
6366473	0.01798620996209156
6366507	4.5397868702434395E-5
6366507	1.4449800373124837E-7
6366591	0.9947798743064417
6366591	0.9998415637808975
6366591	0.3775406687981454
6366625	0.2689414213699951
6366625	0.0031726828424851893
6366625	1.6052280526088547E-9
6366625	3.5356250741744315E-5
6366625	2.902311985211097E-6
6366625	0.2689414213699951
6366649	2.2603242979035746E-6
6366649	0.9975273768433653
6366649	2.2603242979035746E-6
6366649	0.6224593312018546
6366649	1.522997951276035E-8
6366649	7.582560422162385E-10
6366657	5.527786369235996E-4
6366657	0.6224593312018546
6366694	0.9706877692486436
6366707	0.9999869928715335
6366723	0.01798620996209156
6366723	0.2689414213699951
6366723	4.785094494890119E-6
6366723	3.2241866333029355E-8
6366754	0.6224593312018546
6366754	0.3775406687981454
6366765	0.8807970779778823
6366765	0.0031726828424851893
6366765	2.611903190957194E-4
6366765	0.9980732653366725
6366765	0.03732688734412946
6366765	0.014063627043245475
6366765	0.022977369910025615
6366765	0.7772998611746911
6367318	7.096703991005881E-4
6367318	3.2241866333029355E-8
6367325	0.0019267346633274757
6367325	0.008577485413711984
6367325	1.2339457598623172E-4
6367325	1.2339457598623172E-4
6367325	0.18242552380635635
6367330	1.0261879630648827E-10
6367330	3.059022269256247E-7
6367330	4.785094494890119E-6
6367920	0.679178699175393
6367920	0.7772998611746911
6367920	0.11920292202211755
6367920	0.9859363729567544
6367920	0.3775406687981454
6367920	0.9999038975845005
6367920	0.3775406687981454
6367982	0.7310585786300049
6367982	0.7310585786300049
6367982	0.07585818002124355
6367986	9.610241549947396E-5
6368004	3.398267807946847E-9
6368004	4.5397868702434395E-5
6368013	1.955568070542584E-8
6368013	9.357622968839299E-14
6368045	0.7310585786300049
6368045	0.9820137900379085
6368405	1.7603432133424856E-6
6368405	2.0342697805520653E-4
6368405	9.610241549947396E-5
6368405	9.610241549947396E-5
6368405	7.889262586245034E-6
6368405	0.9980732653366725
6368405	1.2339457598623172E-4
6368405	0.0019267346633274757
6368405	9.610241549947396E-5
6368405	0.3775406687981454
6368405	0.991422514586288
6368405	0.9706877692486436
6368405	0.9968273171575148
6368405	0.8175744761936437
6368405	0.8519528019683106
6368405	0.9706877692486436
6368405	2.2603242979035746E-6
6368405	3.353501304664781E-4
6368405	6.144174602214718E-6
6368405	1.670142184809518E-5
6368405	0.005220125693558397
6368405	0.004070137715896128
6368405	3.726639284186561E-6
6368405	0.998498817743263
6368405	0.18242552380635635
6368405	0.9992903296008995
6368405	0.14804719803168948
6368405	1.12535162055095E-7
6368405	3.059022269256247E-7
6368405	1.2339457598623172E-4
6368405	1.2339457598623172E-4
6368405	0.060086650174007626
6368467	0.9890130573694068
6368467	0.9975273768433653
6368467	0.07585818002124355
6368467	0.9241418199787566
6368467	0.9241418199787566
6368467	0.9820137900379085
6368467	0.14804719803168948
6368467	0.11920292202211755
6368467	0.03732688734412946
6368470	0.679178699175393
6368490	1.0129990980873921E-5
6368490	0.11920292202211755
6368490	2.2603242979035746E-6
6368490	6.914400106935423E-13
6368490	4.1399375473943306E-8
6368495	0.0015011822567369917
6368495	0.6224593312018546
6368495	0.0024726231566347743
6368497	0.9770226300899744
6368497	0.0019267346633274757
6368497	1.2339457598623172E-4
6368504	0.0024726231566347743
6368504	0.9525741268224334
6368504	0.14804719803168948
6368504	0.43782349911420193
6368504	0.5
6368504	0.9994472213630764
6368504	0.9968273171575148
6368504	0.9992903296008995
6368504	0.995929862284104
6368518	0.7310585786300049
6368518	1.0129990980873921E-5
6368518	0.11920292202211755
6368665	6.825602910446286E-8
6368665	1.670142184809518E-5
6368665	1.6052280526088547E-9
6368665	1.7603432133424856E-6
6369114	0.9890130573694068
6369114	0.9706877692486436
6369943	0.0066928509242848554
6369943	1.2501528648238605E-9
6369943	2.2603242979035746E-6
6369943	2.902311985211097E-6
6369950	7.582560422162385E-10
6369950	1.3887943864771144E-11
6369950	3.059022269256247E-7
6369950	1.670142184809518E-5
6369950	0.0019267346633274757
6370423	0.02931223075135632
6370423	0.01098694263059318
6370438	5.527786369235996E-4
6370438	7.484622751061123E-5
6370444	0.9820137900379085
6372745	0.014063627043245475
6373163	9.110511944006454E-4
6373185	9.110511944006454E-4
6373185	0.998498817743263
6373185	2.0611536181902037E-9
6373185	0.998498817743263
6373185	5.109089028037221E-12
6373185	0.022977369910025615
6373185	0.2689414213699951
6373185	0.9525741268224334
6373185	0.5621765008857981
6373194	0.679178699175393
6373194	0.8519528019683106
6374060	0.22270013882530884
6374060	1.5843621910252592E-4
6374103	0.995929862284104
6374103	0.9046505351008906
6374103	0.9859363729567544
6374103	0.6224593312018546
6374592	0.14804719803168948
6374789	0.6224593312018546
6374789	0.9999869928715335
6374789	0.9992903296008995
6374789	0.9933071490757153
6374789	0.679178699175393
6374789	0.9706877692486436
6375496	0.2689414213699951
6376344	0.9947798743064417
6376344	0.9820137900379085
6376344	0.9997388096809043
6376887	0.0024726231566347743
6376887	0.005220125693558397
6376887	2.611903190957194E-4
6376887	0.0015011822567369917
6376887	0.02931223075135632
6376887	0.07585818002124355
6376887	0.8175744761936437
6376900	0.060086650174007626
6377510	6.144174602214718E-6
6377510	0.004070137715896128
6377520	9.110511944006454E-4
6377520	0.9525741268224334
6377520	0.03732688734412946
6377520	0.060086650174007626
6377520	3.353501304664781E-4
6378111	0.022977369910025615
6378201	0.0066928509242848554
6378201	0.0024726231566347743
6378201	0.0066928509242848554
6378809	0.9996646498695336
6378809	0.9999251537724895
6378809	0.6224593312018546
6378809	0.09534946489910949
6378809	0.9859363729567544
6378832	0.0066928509242848554
6379527	0.0015011822567369917
6379527	0.01098694263059318
6379527	0.5621765008857981
6379531	0.3775406687981454
6379535	0.8519528019683106
6379548	0.0019267346633274757
6379548	0.3775406687981454
6379548	0.01098694263059318
6379548	2.2603242979035746E-6
6379548	0.03732688734412946
6379548	0.14804719803168948
6379567	0.9770226300899744
6379567	0.9999646437492582
6379567	2.7535691114583473E-5
6379567	0.6224593312018546
6379567	0.11920292202211755
6379672	0.9820137900379085
6379672	0.9399133498259924
6380221	0.5621765008857981
6381114	0.022977369910025615
6381114	0.320821300824607
6381114	0.9859363729567544
6381114	0.5621765008857981
6381114	0.9947798743064417
6381133	0.998498817743263
6381133	0.9999724643088853
6381176	0.0024726231566347743
6381176	0.7310585786300049
6381176	0.0031726828424851893
6381176	0.9626731126558706
6381176	0.04742587317756678
6381176	0.320821300824607
6381214	4.5397868702434395E-5
6381214	0.14804719803168948
6381214	1.5843621910252592E-4
6381214	3.353501304664781E-4
6381494	0.9933071490757153
6381494	0.8175744761936437
6381494	0.9999998555019962
6381494	0.999998629042793
6381494	0.9990889488055994
6381494	0.9999952149055051
6381494	0.43782349911420193
6381494	0.9046505351008906
6381494	0.9999417087343389
6381494	0.8519528019683106
6381494	0.9859363729567544
6381501	0.9947798743064417
6381501	0.5621765008857981
6381501	0.998498817743263
6381659	0.3775406687981454
6381668	0.022977369910025615
6381677	0.11920292202211755
6381677	0.2689414213699951
6381677	0.5
6381677	0.9975273768433653
6381759	0.0066928509242848554
6381759	9.110511944006454E-4
6383154	1.670142184809518E-5
6383154	0.09534946489910949
6383160	0.14804719803168948
6383160	0.060086650174007626
6383185	0.022977369910025615
6383185	0.022977369910025615
6383185	0.18242552380635635
6383185	7.991959892315218E-11
6383185	0.9975273768433653
6383185	0.9975273768433653
6383185	0.9999785550515792
6383185	0.9999417087343389
6383185	0.9046505351008906
6383185	0.5
6383185	2.0342697805520653E-4
6383185	4.5397868702434395E-5
6383248	9.110511944006454E-4
6383248	0.9968273171575148
6383248	0.2689414213699951
6383248	1.7603432133424856E-6
6383248	1.2339457598623172E-4
6383248	2.38236909993343E-7
6383248	0.14804719803168948
6383248	0.5621765008857981
6383248	1.3007128466476033E-5
6383248	0.0024726231566347743
6383248	5.829126566113865E-5
6383248	0.01098694263059318
6383248	0.014063627043245475
6383248	2.2603242979035746E-6
6383248	1.670142184809518E-5
6383252	0.0066928509242848554
6383270	0.9998766054240137
6383270	0.9990889488055994
6383270	0.9995694429186754
6383270	0.9770226300899744
6383297	2.0342697805520653E-4
6383297	1.2339457598623172E-4
6383297	0.0015011822567369917
6383297	3.353501304664781E-4
6383297	1.670142184809518E-5
6384350	0.07585818002124355
6384350	0.02931223075135632
6384350	0.9525741268224334
6384350	0.02931223075135632
6384359	0.9525741268224334
6384359	0.9241418199787566
6384359	0.999983298578152
6384359	0.9933071490757153
6384359	0.5
6384359	0.9995694429186754
6384359	0.008577485413711984
6384359	0.22270013882530884
6384373	2.611903190957194E-4
6384373	0.11920292202211755
6384373	0.9046505351008906
6384373	0.9994472213630764
6384419	0.060086650174007626
6384424	0.0015011822567369917
6384489	0.04742587317756678
6384489	0.01798620996209156
6384748	0.7310585786300049
6384748	0.0015011822567369917
6384748	0.09534946489910949
6384748	4.785094494890119E-6
6384927	0.5621765008857981
6384927	0.060086650174007626
6384931	9.110511944006454E-4
6384931	0.5
6384931	0.320821300824607
6384931	0.07585818002124355
6384935	0.022977369910025615
6384935	3.353501304664781E-4
6384935	6.144174602214718E-6
6384942	0.9999546021312976
6384942	0.9980732653366725
6384942	0.9968273171575148
6384942	0.998498817743263
6384942	0.9999646437492582
6385528	0.3775406687981454
6386823	0.004070137715896128
6386837	0.9968273171575148
6386837	0.9399133498259924
6386837	0.8519528019683106
6386841	0.004070137715896128
6386852	0.8807970779778823
6386852	0.9999970976880148
6386852	0.8807970779778823
6386852	0.9999646437492582
6386852	0.01098694263059318
6386852	0.0066928509242848554
6386944	0.005220125693558397
6386944	0.6224593312018546
6386944	0.7310585786300049
6386944	0.09534946489910949
6386944	0.9399133498259924
6386950	0.43782349911420193
6387055	1.670142184809518E-5
6387055	0.0031726828424851893
6387410	5.527786369235996E-4
6387410	9.110511944006454E-4
6388169	0.7310585786300049
6388169	0.9999038975845005
6388169	0.9999785550515792
6388169	0.11920292202211755
6388192	0.9525741268224334
6388202	0.9525741268224334
6388202	0.9859363729567544
6388202	0.14804719803168948
6388202	0.04742587317756678
6388202	2.902311985211097E-6
6388202	2.7894680920908113E-10
6388207	0.8175744761936437
6389635	0.9999921107374138
6389639	0.004070137715896128
6389645	0.01798620996209156
6389648	0.6224593312018546
6390187	0.43782349911420193
6390208	0.9859363729567544
6390874	0.02931223075135632
6390874	0.01798620996209156
6390874	0.03732688734412946
6390874	4.305570813246149E-4
6390874	0.0015011822567369917
6390874	1.670142184809518E-5
6390879	7.484622751061123E-5
6390883	0.01798620996209156
6390907	0.43782349911420193
6391104	0.0019267346633274757
6391418	3.059022269256247E-7
6391418	1.1861120010657661E-8
6391418	6.144174602214718E-6
6391418	3.927862002670442E-7
6391418	1.522997951276035E-8
6391462	0.060086650174007626
6391462	0.3775406687981454
6391462	0.01798620996209156
6391470	0.9770226300899744
6391470	0.9525741268224334
6391491	0.9947798743064417
6391491	9.23744957664012E-9
6391491	0.022977369910025615
6391491	4.5397868702434395E-5
6391491	2.611903190957194E-4
6391491	0.0031726828424851893
6391746	0.9890130573694068
6391761	2.611903190957194E-4
6391766	0.11920292202211755
6391766	8.315280276641321E-7
6391766	2.5109990926928157E-8
6391782	2.2603242979035746E-6
6391782	0.11920292202211755
6391825	1.670142184809518E-5
6391825	0.9626731126558706
6391825	0.8519528019683106
6391825	1.0129990980873921E-5
6391839	0.0024726231566347743
6391873	8.315280276641321E-7
6391873	7.484622751061123E-5
6391880	0.5
6391896	0.01098694263059318
6391896	4.305570813246149E-4
6391896	0.03732688734412946
6391904	1.670142184809518E-5
6392478	0.9975273768433653
6392478	0.9997388096809043
6392655	0.2689414213699951
6393667	0.18242552380635635
6393667	1.0129990980873921E-5
6393667	0.01798620996209156
6393667	0.7310585786300049
6393667	0.9046505351008906
6393667	0.0066928509242848554
6393667	9.110511944006454E-4
6393667	0.01798620996209156
6393667	0.11920292202211755
6393667	7.484622751061123E-5
6393667	2.7535691114583473E-5
6393667	0.09534946489910949
6393685	0.04742587317756678
6393685	0.9975273768433653
6394064	1.522997951276035E-8
6394064	2.7535691114583473E-5
6394069	0.07585818002124355
6394097	4.1399375473943306E-8
6394097	7.096703991005881E-4
6394097	0.02931223075135632
6394105	0.9399133498259924
6394105	0.7310585786300049
6394105	0.679178699175393
6394125	0.5621765008857981
6394227	0.5
6394365	0.5621765008857981
6394365	0.9820137900379085
6394463	0.9933071490757153
6395694	0.5
6396482	0.09534946489910949
6396482	0.03732688734412946
6396487	0.18242552380635635
6396487	0.9994472213630764
6396487	0.998498817743263
6396487	0.8519528019683106
